No.	Title	Link	Authors	Keywords
27	Hyperbolic Graph Convolutional Neural Networks	https://papers.nips.cc/paper/2019/hash/0415740eaa4d9decbc8da001d3fd805f-Abstract.html	Ines Chami, Zhitao Ying, Christopher Ré, Jure Leskovec	
28	Spherical Text Embedding	https://papers.nips.cc/paper/2019/hash/043ab21fc5a1607b381ac3896176dac6-Abstract.html	Yu Meng, Jiaxin Huang, Guangyuan Wang, Chao Zhang, Honglei Zhuang, Lance Kaplan, Jiawei Han	
29	Random Tessellation Forests	https://papers.nips.cc/paper/2019/hash/043c2ec6c6390dd0ac5519190a57c88c-Abstract.html	Shufei Ge, Shijia Wang, Yee Whye Teh, Liangliang Wang, Lloyd Elliott	
30	SpArSe: Sparse Architecture Search for CNNs on Resource-Constrained Microcontrollers	https://papers.nips.cc/paper/2019/hash/044a23cadb567653eb51d4eb40acaa88-Abstract.html	Igor Fedorov, Ryan P. Adams, Matthew Mattina, Paul Whatmough	
31	Capacity Bounded Differential Privacy	https://papers.nips.cc/paper/2019/hash/04df4d434d481c5bb723be1b6df1ee65-Abstract.html	Kamalika Chaudhuri, Jacob Imola, Ashwin Machanavajjhala	
32	Information-Theoretic Generalization Bounds for SGLD via Data-Dependent Estimates	https://papers.nips.cc/paper/2019/hash/05ae14d7ae387b93370d142d82220f1b-Abstract.html	Jeffrey Negrea, Mahdi Haghifam, Gintare Karolina Dziugaite, Ashish Khisti, Daniel M. Roy	
33	Efficient Algorithms for Smooth Minimax Optimization	https://papers.nips.cc/paper/2019/hash/05d0abb9a864ae4981e933685b8b915c-Abstract.html	Kiran K. Thekumparampil, Prateek Jain, Praneeth Netrapalli, Sewoong Oh	
34	Uniform convergence may be unable to explain generalization in deep learning	https://papers.nips.cc/paper/2019/hash/05e97c207235d63ceb1db43c60db7bbb-Abstract.html	Vaishnavh Nagarajan, J. Zico Kolter	
35	First order expansion of convex regularized estimators	https://papers.nips.cc/paper/2019/hash/0609154fa35b3194026346c9cac2a248-Abstract.html	Pierre Bellec, Arun Kuchibhotla	
36	Robust exploration in linear quadratic reinforcement learning	https://papers.nips.cc/paper/2019/hash/060fd70a06ead2e1079d27612b84aff4-Abstract.html	Jack Umenberger, Mina Ferizbegovic, Thomas B. Schön, Håkan Hjalmarsson	
37	Modeling Uncertainty by Learning a Hierarchy of Deep Neural Connections	https://papers.nips.cc/paper/2019/hash/063e26c670d07bb7c4d30e6fc69fe056-Abstract.html	Raanan Yehezkel Rohekar, Yaniv Gurwicz, Shami Nisimov, Gal Novik	
38	Meta-Surrogate Benchmarking for Hyperparameter Optimization	https://papers.nips.cc/paper/2019/hash/0668e20b3c9e9185b04b3d2a9dc8fa2d-Abstract.html	Aaron Klein, Zhenwen Dai, Frank Hutter, Neil Lawrence, Javier Gonzalez	
39	Time/Accuracy Tradeoffs for Learning a ReLU with respect to Gaussian Marginals	https://papers.nips.cc/paper/2019/hash/067a26d87265ea39030f5bd82408ce7c-Abstract.html	Surbhi Goel, Sushrut Karmalkar, Adam Klivans	
40	Bayesian Optimization under Heavy-tailed Payoffs	https://papers.nips.cc/paper/2019/hash/06a50e3f66db4a334202d3adfd31c589-Abstract.html	Sayak Ray Chowdhury, Aditya Gopalan	
41	Distribution Learning of a Random Spatial Field with a Location-Unaware Mobile Sensor	https://papers.nips.cc/paper/2019/hash/06bf16f1f0372a63d520eac6cf7c5af7-Abstract.html	Meera Pai, Animesh Kumar	
42	State Aggregation Learning from Markov Transition Data	https://papers.nips.cc/paper/2019/hash/070dbb6024b5ef93784428afc71f2146-Abstract.html	Yaqi Duan, Tracy Ke, Mengdi Wang	
43	Reliable training and estimation of variance networks	https://papers.nips.cc/paper/2019/hash/07211688a0869d995947a8fb11b215d6-Abstract.html	Nicki Skafte, Martin Jørgensen, Søren Hauberg	
44	Meta-Learning with Implicit Gradients	https://papers.nips.cc/paper/2019/hash/072b030ba126b2f4b2374f342be9ed44-Abstract.html	Aravind Rajeswaran, Chelsea Finn, Sham M. Kakade, Sergey Levine	
45	Differentially Private Markov Chain Monte Carlo	https://papers.nips.cc/paper/2019/hash/074177d3eb6371e32c16c55a3b8f706b-Abstract.html	Mikko Heikkilä, Joonas Jälkö, Onur Dikmen, Antti Honkela	
46	Universal Boosting Variational Inference	https://papers.nips.cc/paper/2019/hash/07a4e20a7bbeeb7a736682b26b16ebe8-Abstract.html	Trevor Campbell, Xinglong Li	
47	LIIR: Learning Individual Intrinsic Reward in Multi-Agent Reinforcement Learning	https://papers.nips.cc/paper/2019/hash/07a9d3fed4c5ea6b17e80258dee231fa-Abstract.html	Yali Du, Lei Han, Meng Fang, Ji Liu, Tianhong Dai, Dacheng Tao	
48	A Normative Theory for Causal Inference and Bayes Factor Computation in Neural Circuits	https://papers.nips.cc/paper/2019/hash/07cb5f86508f146774a2fac4373a8e50-Abstract.html	Wenhao Zhang, Si Wu, Brent Doiron, Tai Sing Lee	
49	The Geometry of Deep Networks: Power Diagram Subdivision	https://papers.nips.cc/paper/2019/hash/0801b20e08c3242125d512808cd74302-Abstract.html	Randall Balestriero, Romain Cosentino, Behnaam Aazhang, Richard Baraniuk	
50		https://papers.nips.cc/paper/2019/hash/08040837089cdf46631a10aca5258e16-Abstract.html		
51	Equal Opportunity in Online Classification with Partial Feedback	https://papers.nips.cc/paper/2019/hash/084afd913ab1e6ea58b8ca73f6cb41a6-Abstract.html	Yahav Bechavod, Katrina Ligett, Aaron Roth, Bo Waggoner, Steven Z. Wu	
52	Semi-Parametric Efficient Policy Learning with Continuous Actions	https://papers.nips.cc/paper/2019/hash/08b7dc6e8b36bcaac15847827b7951a9-Abstract.html	Victor Chernozhukov, Mert Demirer, Greg Lewis, Vasilis Syrgkanis	
53	Concentration of risk measures: A Wasserstein distance approach	https://papers.nips.cc/paper/2019/hash/091bc5440296cc0e41dd60ce22fbaf88-Abstract.html	Sanjay P. Bhat, Prashanth L.A.	
54	Interior-Point Methods Strike Back: Solving the Wasserstein Barycenter Problem	https://papers.nips.cc/paper/2019/hash/0937fb5864ed06ffb59ae5f9b5ed67a9-Abstract.html	DongDong Ge, Haoyue Wang, Zikai Xiong, Yinyu Ye	
55	Coda: An End-to-End Neural Program Decompiler	https://papers.nips.cc/paper/2019/hash/093b60fd0557804c8ba0cbf1453da22f-Abstract.html	Cheng Fu, Huili Chen, Haolan Liu, Xinyun Chen, Yuandong Tian, Farinaz Koushanfar, Jishen Zhao	
56	GPipe: Efficient Training of Giant Neural Networks using Pipeline Parallelism	https://papers.nips.cc/paper/2019/hash/093f65e080a295f8076b1c5722a46aa2-Abstract.html	Yanping Huang, Youlong Cheng, Ankur Bapna, Orhan Firat, Dehao Chen, Mia Chen, HyoukJoong Lee, Jiquan Ngiam, Quoc V. Le, Yonghui Wu, zhifeng Chen	
57	DiskANN: Fast Accurate Billion-point Nearest Neighbor Search on a Single Node	https://papers.nips.cc/paper/2019/hash/09853c7fb1d3f8ee67a61b6bf4a7f8e6-Abstract.html	Suhas Jayaram Subramanya, Fnu Devvrit, Harsha Vardhan Simhadri, Ravishankar Krishnawamy, Rohan Kadekodi	
58	Linear Stochastic Bandits Under Safety Constraints	https://papers.nips.cc/paper/2019/hash/09a8a8976abcdfdee15128b4cc02f33a-Abstract.html	Sanae Amani, Mahnoosh Alizadeh, Christos Thrampoulidis	
59	Power analysis of knockoff filters for correlated designs	https://papers.nips.cc/paper/2019/hash/09ab23b6b607496f095feed7aaa1259b-Abstract.html	Jingbo Liu, Philippe Rigollet	
60	Implicitly learning to reason in first-order logic	https://papers.nips.cc/paper/2019/hash/09fb05dd477d4ae6479985ca56c5a12d-Abstract.html	Vaishak Belle, Brendan Juba	
61	Low-Rank Bandit Methods for High-Dimensional Dynamic Pricing	https://papers.nips.cc/paper/2019/hash/0a3df70393993583a13c0dd6686f3f32-Abstract.html	Jonas W. Mueller, Vasilis Syrgkanis, Matt Taddy	
62	Learning Stable Deep Dynamics Models	https://papers.nips.cc/paper/2019/hash/0a4bbceda17a6253386bc9eb45240e25-Abstract.html	J. Zico Kolter, Gaurav Manek	
63	Beyond the Single Neuron Convex Barrier for Neural Network Certification	https://papers.nips.cc/paper/2019/hash/0a9fdbb17feb6ccb7ec405cfb85222c4-Abstract.html	Gagandeep Singh, Rupanshu Ganvir, Markus Püschel, Martin Vechev	
64	Variational Mixture-of-Experts Autoencoders for Multi-Modal Deep Generative Models	https://papers.nips.cc/paper/2019/hash/0ae775a8cb3b499ad1fca944e6f5c836-Abstract.html	Yuge Shi, Siddharth N, Brooks Paige, Philip Torr	
65	Language as an Abstraction for Hierarchical Deep Reinforcement Learning	https://papers.nips.cc/paper/2019/hash/0af787945872196b42c9f73ead2565c8-Abstract.html	YiDing Jiang, Shixiang (Shane) Gu, Kevin P. Murphy, Chelsea Finn	
66	High-dimensional multivariate forecasting with low-rank Gaussian Copula Processes	https://papers.nips.cc/paper/2019/hash/0b105cf1504c4e241fcc6d519ea962fb-Abstract.html	David Salinas, Michael Bohlke-Schneider, Laurent Callot, Roberto Medico, Jan Gasthaus	
67	Learning Macroscopic Brain Connectomes via Group-Sparse Factorization	https://papers.nips.cc/paper/2019/hash/0bfce127947574733b19da0f30739fcd-Abstract.html	Farzane Aminmansour, Andrew Patterson, Lei Le, Yisu Peng, Daniel Mitchell, Franco Pestilli, Cesar F. Caiafa, Russell Greiner, Martha White	
68	Optimal Sketching for Kronecker Product Regression and Low Rank Approximation	https://papers.nips.cc/paper/2019/hash/0c215f194276000be6a6df6528067151-Abstract.html	Huaian Diao, Rajesh Jayaram, Zhao Song, Wen Sun, David Woodruff	
69	Deep Gamblers: Learning to Abstain with Portfolio Theory	https://papers.nips.cc/paper/2019/hash/0c4b1eeb45c90b52bfb9d07943d855ab-Abstract.html	Ziyin Liu, Zhikang Wang, Paul Pu Liang, Russ R. Salakhutdinov, Louis-Philippe Morency, Masahito Ueda	
70	DRUM: End-To-End Differentiable Rule Mining On Knowledge Graphs	https://papers.nips.cc/paper/2019/hash/0c72cb7ee1512f800abe27823a792d03-Abstract.html	Ali Sadeghian, Mohammadreza Armandpour, Patrick Ding, Daisy Zhe Wang	
71	Combinatorial Inference against Label Noise	https://papers.nips.cc/paper/2019/hash/0cb929eae7a499e50248a3a78f7acfc7-Abstract.html	Paul Hongsuck Seo, Geeho Kim, Bohyung Han	
72	Localized Structured Prediction	https://papers.nips.cc/paper/2019/hash/0cbed40c0d920b94126eaf5e707be1f5-Abstract.html	Carlo Ciliberto, Francis Bach, Alessandro Rudi	
73	Fast Low-rank Metric Learning for Large-scale and High-dimensional Data	https://papers.nips.cc/paper/2019/hash/0d0fd7c6e093f7b804fa0150b875b868-Abstract.html	Han Liu, Zhizhong Han, Yu-Shen Liu, Ming Gu	
74	Wide Neural Networks of Any Depth Evolve as Linear Models Under Gradient Descent	https://papers.nips.cc/paper/2019/hash/0d1a9651497a38d8b1c3871c84528bd4-Abstract.html	Jaehoon Lee, Lechao Xiao, Samuel Schoenholz, Yasaman Bahri, Roman Novak, Jascha Sohl-Dickstein, Jeffrey Pennington	
75	Retrosynthesis Prediction with Conditional Graph Logic Network	https://papers.nips.cc/paper/2019/hash/0d2b2061826a5df3221116a5085a6052-Abstract.html	Hanjun Dai, Chengtao Li, Connor Coley, Bo Dai, Le Song	
76	Efficient Pure Exploration in Adaptive Round model	https://papers.nips.cc/paper/2019/hash/0d441de75945e5acbc865406fc9a2559-Abstract.html	Tianyuan Jin, Jieming SHI, Xiaokui Xiao, Enhong Chen	
77	Unsupervised Emergence of Egocentric Spatial Structure from Sensorimotor Prediction	https://papers.nips.cc/paper/2019/hash/0dd1bc593a91620daecf7723d2235624-Abstract.html	Alban Laflaquière, Michael Garcia Ortiz	
78	Adversarial Robustness through Local Linearization	https://papers.nips.cc/paper/2019/hash/0defd533d51ed0a10c5c9dbf93ee78a5-Abstract.html	Chongli Qin, James Martens, Sven Gowal, Dilip Krishnan, Krishnamurthy Dvijotham, Alhussein Fawzi, Soham De, Robert Stanforth, Pushmeet Kohli	
79	Generalized Off-Policy Actor-Critic	https://papers.nips.cc/paper/2019/hash/0e095e054ee94774d6a496099eb1cf6a-Abstract.html	Shangtong Zhang, Wendelin Boehmer, Shimon Whiteson	
80	Average Individual Fairness: Algorithms, Generalization and Experiments	https://papers.nips.cc/paper/2019/hash/0e1feae55e360ff05fef58199b3fa521-Abstract.html	Saeed Sharifi-Malvajerdi, Michael Kearns, Aaron Roth	
81	Comparing distributions:
ℓ
1
ℓ
geometry improves kernel two-sample testing	https://papers.nips.cc/paper/2019/hash/0e2db0cb2c4645904a054261104b7a14-Abstract.html	meyer scetbon, Gael Varoquaux	
82	Nonstochastic Multiarmed Bandits with Unrestricted Delays	https://papers.nips.cc/paper/2019/hash/0e4f5cc9f4f3f7f1651a6b9f9214e5b1-Abstract.html	Tobias Sommer Thune, Nicolò Cesa-Bianchi, Yevgeny Seldin	
83	Approximate Bayesian Inference for a Mechanistic Model of Vesicle Release at a Ribbon Synapse	https://papers.nips.cc/paper/2019/hash/0e57098d0318a954d1443e2974a38fac-Abstract.html	Cornelius Schröder, Ben James, Leon Lagnado, Philipp Berens	
84	Data-dependent Sample Complexity of Deep Neural Networks via Lipschitz Augmentation	https://papers.nips.cc/paper/2019/hash/0e79548081b4bd0df3c77c5ba2c23289-Abstract.html	Colin Wei, Tengyu Ma	
85	Semi-supervisedly Co-embedding Attributed Networks	https://papers.nips.cc/paper/2019/hash/0e7c7d6c41c76b9ee6445ae01cc0181d-Abstract.html	Zaiqiao Meng, Shangsong Liang, Jinyuan Fang, Teng Xiao	
86	Adaptive Auxiliary Task Weighting for Reinforcement Learning	https://papers.nips.cc/paper/2019/hash/0e900ad84f63618452210ab8baae0218-Abstract.html	Xingyu Lin, Harjatin Baweja, George Kantor, David Held	
87	Continuous Hierarchical Representations with Poincaré Variational Auto-Encoders	https://papers.nips.cc/paper/2019/hash/0ec04cb3912c4f08874dd03716f80df1-Abstract.html	Emile Mathieu, Charline Le Lan, Chris J. Maddison, Ryota Tomioka, Yee Whye Teh	
88	Training Image Estimators without Image Ground Truth	https://papers.nips.cc/paper/2019/hash/0ed9422357395a0d4879191c66f4faa2-Abstract.html	Zhihao Xia, Ayan Chakrabarti	
89	On the Convergence Rate of Training Recurrent Neural Networks	https://papers.nips.cc/paper/2019/hash/0ee8b85a85a49346fdff9665312a5cc4-Abstract.html	Zeyuan Allen-Zhu, Yuanzhi Li, Zhao Song	
90	Minimizers of the Empirical Risk and Risk Monotonicity	https://papers.nips.cc/paper/2019/hash/0f9cafd014db7a619ddb4276af0d692c-Abstract.html	Marco Loog, Tom Viering, Alexander Mey	
91	Factor Group-Sparse Regularization for Efficient Low-Rank Matrix Recovery	https://papers.nips.cc/paper/2019/hash/0fc170ecbb8ff1afb2c6de48ea5343e7-Abstract.html	Jicong Fan, Lijun Ding, Yudong Chen, Madeleine Udell	
92	Möbius Transformation for Fast Inner Product Search on Graph	https://papers.nips.cc/paper/2019/hash/0fd7e4f42a8b4b4ef33394d35212b13e-Abstract.html	Zhixin Zhou, Shulong Tan, Zhaozhuo Xu, Ping Li	
93	The Label Complexity of Active Learning from Observational Data	https://papers.nips.cc/paper/2019/hash/1019c8091693ef5c5f55970346633f92-Abstract.html	Songbai Yan, Kamalika Chaudhuri, Tara Javidi	
94	Hyperbolic Graph Neural Networks	https://papers.nips.cc/paper/2019/hash/103303dd56a731e377d01f6a37badae3-Abstract.html	Qi Liu, Maximilian Nickel, Douwe Kiela	
95	Learning Fairness in Multi-Agent Systems	https://papers.nips.cc/paper/2019/hash/10493aa88605cad5ab4752b04a63d172-Abstract.html	Jiechuan Jiang, Zongqing Lu	
96	On Robustness to Adversarial Examples and Polynomial Optimization	https://papers.nips.cc/paper/2019/hash/107878346e1d8f8fe6af7a7a588aa807-Abstract.html	Pranjal Awasthi, Abhratanu Dutta, Aravindan Vijayaraghavan	
97	In-Place Zero-Space Memory Protection for CNN	https://papers.nips.cc/paper/2019/hash/1091660f3dff84fd648efe31391c5524-Abstract.html	Hui Guan, Lin Ning, Zhen Lin, Xipeng Shen, Huiyang Zhou, Seung-Hwan Lim	
98	Non-Asymptotic Gap-Dependent Regret Bounds for Tabular MDPs	https://papers.nips.cc/paper/2019/hash/10a5ab2db37feedfdeaab192ead4ac0e-Abstract.html	Max Simchowitz, Kevin G. Jamieson	
99	Discovery of Useful Questions as Auxiliary Tasks	https://papers.nips.cc/paper/2019/hash/10ff0b5e85e5b85cc3095d431d8c08b4-Abstract.html	Vivek Veeriah, Matteo Hessel, Zhongwen Xu, Janarthanan Rajendran, Richard L. Lewis, Junhyuk Oh, Hado P. van Hasselt, David Silver, Satinder Singh	
100	Sequential Neural Processes	https://papers.nips.cc/paper/2019/hash/110209d8fae7417509ba71ad97c17639-Abstract.html	Gautam Singh, Jaesik Yoon, Youngsung Son, Sungjin Ahn	
101	Deconstructing Lottery Tickets: Zeros, Signs, and the Supermask	https://papers.nips.cc/paper/2019/hash/1113d7a76ffceca1bb350bfe145467c6-Abstract.html	Hattie Zhou, Janice Lan, Rosanne Liu, Jason Yosinski	
102	Fast and Flexible Multi-Task Classification using Conditional Neural Adaptive Processes	https://papers.nips.cc/paper/2019/hash/1138d90ef0a0848a542e57d1595f58ea-Abstract.html	James Requeima, Jonathan Gordon, John Bronskill, Sebastian Nowozin, Richard E. Turner	
103	A Simple Baseline for Bayesian Uncertainty in Deep Learning	https://papers.nips.cc/paper/2019/hash/118921efba23fc329e6560b27861f0c2-Abstract.html	Wesley J. Maddox, Pavel Izmailov, Timur Garipov, Dmitry P. Vetrov, Andrew Gordon Wilson	
104	CPM-Nets: Cross Partial Multi-View Networks	https://papers.nips.cc/paper/2019/hash/11b9842e0a271ff252c1903e7132cd68-Abstract.html	Changqing Zhang, Zongbo Han, yajie cui, Huazhu Fu, Joey Tianyi Zhou, Qinghua Hu	
105	Low-Complexity Nonparametric Bayesian Online Prediction with Universal Guarantees	https://papers.nips.cc/paper/2019/hash/122e27d57ae8ecb37f3f1da67abb33cb-Abstract.html	Alix LHERITIER, Frederic Cazals	
106	Finding the Needle in the Haystack with Convolutions: on the benefits of architectural bias	https://papers.nips.cc/paper/2019/hash/124c3e4ada4a529aa0fedece80bb42ab-Abstract.html	Stéphane d'Ascoli, Levent Sagun, Giulio Biroli, Joan Bruna	
107	Efficiently avoiding saddle points with zero order methods: No gradients required	https://papers.nips.cc/paper/2019/hash/125b93c9b50703fe9dac43ec231f5f83-Abstract.html	Emmanouil-Vasileios Vlatakis-Gkaragkounis, Lampros Flokas, Georgios Piliouras	
108	Learning metrics for persistence-based summaries and applications for graph classification	https://papers.nips.cc/paper/2019/hash/12780ea688a71dabc284b064add459a4-Abstract.html	Qi Zhao, Yusu Wang	
109	PasteGAN: A Semi-Parametric Method to Generate Image from Scene Graph	https://papers.nips.cc/paper/2019/hash/12b1e42dc0746f22cf361267de07073f-Abstract.html	Yikang LI, Tao Ma, Yeqi Bai, Nan Duan, Sining Wei, Xiaogang Wang	
110	Learning Local Search Heuristics for Boolean Satisfiability	https://papers.nips.cc/paper/2019/hash/12e59a33dea1bf0630f46edfe13d6ea2-Abstract.html	Emre Yolcu, Barnabas Poczos	
111	Learning to Perform Local Rewriting for Combinatorial Optimization	https://papers.nips.cc/paper/2019/hash/131f383b434fdf48079bff1e44e2d9a5-Abstract.html	Xinyun Chen, Yuandong Tian	
112	A Unified Bellman Optimality Principle Combining Reward Maximization and Empowerment	https://papers.nips.cc/paper/2019/hash/13384ffc9d8bdb21c53c6f72d46f7866-Abstract.html	Felix Leibfried, Sergio Pascual-Díaz, Jordi Grau-Moya	
113	Learning Representations for Time Series Clustering	https://papers.nips.cc/paper/2019/hash/1359aa933b48b754a2f54adb688bfa77-Abstract.html	Qianli Ma, Jiawei Zheng, Sen Li, Gary W. Cottrell	
114	Statistical-Computational Tradeoff in Single Index Models	https://papers.nips.cc/paper/2019/hash/13d4635deccc230c944e4ff6e03404b5-Abstract.html	Lingxiao Wang, Zhuoran Yang, Zhaoran Wang	
115	Probabilistic Logic Neural Networks for Reasoning	https://papers.nips.cc/paper/2019/hash/13e5ebb0fa112fe1b31a1067962d74a7-Abstract.html	Meng Qu, Jian Tang	
116	Joint-task Self-supervised Learning for Temporal Correspondence	https://papers.nips.cc/paper/2019/hash/140f6969d5213fd0ece03148e62e461e-Abstract.html	Xueting Li, Sifei Liu, Shalini De Mello, Xiaolong Wang, Jan Kautz, Ming-Hsuan Yang	
117	Learning Sparse Distributions using Iterative Hard Thresholding	https://papers.nips.cc/paper/2019/hash/14678db82874f1456031fcc05a3afaf6-Abstract.html	Jacky Y. Zhang, Rajiv Khanna, Anastasios Kyrillidis, Oluwasanmi O. Koyejo	
118	On Distributed Averaging for Stochastic k-PCA	https://papers.nips.cc/paper/2019/hash/148148d62be67e0916a833931bd32b26-Abstract.html	Aditya Bhaskara, Pruthuvi Maheshakya Wijewardena	
119	Learning dynamic polynomial proofs	https://papers.nips.cc/paper/2019/hash/149815eb972b3c370dee3b89d645ae14-Abstract.html	Alhussein Fawzi, Mateusz Malinowski, Hamza Fawzi, Omar Fawzi	
120	Efficient Communication in Multi-Agent Reinforcement Learning via Variance Based Control	https://papers.nips.cc/paper/2019/hash/14cfdb59b5bda1fc245aadae15b1984a-Abstract.html	Sai Qian Zhang, Qi Zhang, Jieyu Lin	
121	Global Convergence of Gradient Descent for Deep Linear Residual Networks	https://papers.nips.cc/paper/2019/hash/14da15db887a4b50efe5c1bc66537089-Abstract.html	Lei Wu, Qingcan Wang, Chao Ma	
122	Dying Experts: Efficient Algorithms with Optimal Regret Bounds	https://papers.nips.cc/paper/2019/hash/151de84cca69258b17375e2f44239191-Abstract.html	Hamid Shayestehmanesh, Sajjad Azami, Nishant A. Mehta	
