No.	Title	Link	Authors	Keywords
12	Learning to Discriminate Information for Online Action Detection	https://openaccess.thecvf.com/content_CVPR_2020/html/Eun_Learning_to_Discriminate_Information_for_Online_Action_Detection_CVPR_2020_paper.html	Hyunjun Eun, Jinyoung Moon, Jongyoul Park, Chanho Jung, Changick Kim	
13	Video to Events: Recycling Video Datasets for Event Cameras	https://openaccess.thecvf.com/content_CVPR_2020/html/Gehrig_Video_to_Events_Recycling_Video_Datasets_for_Event_Cameras_CVPR_2020_paper.html	Daniel Gehrig, Mathias Gehrig, Javier Hidalgo-Carrio, Davide Scaramuzza	
14	Bundle Pooling for Polygonal Architecture Segmentation Problem	https://openaccess.thecvf.com/content_CVPR_2020/html/Zeng_Bundle_Pooling_for_Polygonal_Architecture_Segmentation_Problem_CVPR_2020_paper.html	Huayi Zeng, Kevin Joseph, Adam Vest, Yasutaka Furukawa	
15	Use the Force, Luke! Learning to Predict Physical Forces by Simulating Effects	https://openaccess.thecvf.com/content_CVPR_2020/html/Ehsani_Use_the_Force_Luke_Learning_to_Predict_Physical_Forces_by_CVPR_2020_paper.html	Kiana Ehsani, Shubham Tulsiani, Saurabh Gupta, Ali Farhadi, Abhinav Gupta	
16	Articulation-Aware Canonical Surface Mapping	https://openaccess.thecvf.com/content_CVPR_2020/html/Kulkarni_Articulation-Aware_Canonical_Surface_Mapping_CVPR_2020_paper.html	Nilesh Kulkarni, Abhinav Gupta, David F. Fouhey, Shubham Tulsiani	
17	NeuralScale: Efficient Scaling of Neurons for Resource-Constrained Deep Neural Networks	https://openaccess.thecvf.com/content_CVPR_2020/html/Lee_NeuralScale_Efficient_Scaling_of_Neurons_for_Resource-Constrained_Deep_Neural_Networks_CVPR_2020_paper.html	Eugene Lee, Chen-Yi Lee	
18	Transfer Learning From Synthetic to Real-Noise Denoising With Adaptive Instance Normalization	https://openaccess.thecvf.com/content_CVPR_2020/html/Kim_Transfer_Learning_From_Synthetic_to_Real-Noise_Denoising_With_Adaptive_Instance_CVPR_2020_paper.html	Yoonsik Kim, Jae Woong Soh, Gu Yong Park, Nam Ik Cho	
19	Variational Context-Deformable ConvNets for Indoor Scene Parsing	https://openaccess.thecvf.com/content_CVPR_2020/html/Xiong_Variational_Context-Deformable_ConvNets_for_Indoor_Scene_Parsing_CVPR_2020_paper.html	Zhitong Xiong, Yuan Yuan, Nianhui Guo, Qi Wang	
20	Augmenting Colonoscopy Using Extended and Directional CycleGAN for Lossy Image Translation	https://openaccess.thecvf.com/content_CVPR_2020/html/Mathew_Augmenting_Colonoscopy_Using_Extended_and_Directional_CycleGAN_for_Lossy_Image_CVPR_2020_paper.html	Shawn Mathew, Saad Nadeem, Sruti Kumari, Arie Kaufman	
21	BANet: Bidirectional Aggregation Network With Occlusion Handling for Panoptic Segmentation	https://openaccess.thecvf.com/content_CVPR_2020/html/Chen_BANet_Bidirectional_Aggregation_Network_With_Occlusion_Handling_for_Panoptic_Segmentation_CVPR_2020_paper.html	Yifeng Chen, Guangchen Lin, Songyuan Li, Omar Bourahla, Yiming Wu, Fangfang Wang, Junyi Feng, Mingliang Xu, Xi Li	
22	C2FNAS: Coarse-to-Fine Neural Architecture Search for 3D Medical Image Segmentation	https://openaccess.thecvf.com/content_CVPR_2020/html/Yu_C2FNAS_Coarse-to-Fine_Neural_Architecture_Search_for_3D_Medical_Image_Segmentation_CVPR_2020_paper.html	Qihang Yu, Dong Yang, Holger Roth, Yutong Bai, Yixiao Zhang, Alan L. Yuille, Daguang Xu	
23	Seeing the World in a Bag of Chips	https://openaccess.thecvf.com/content_CVPR_2020/html/Park_Seeing_the_World_in_a_Bag_of_Chips_CVPR_2020_paper.html	Jeong Joon Park, Aleksander Holynski, Steven M. Seitz	
24	Cascaded Deep Video Deblurring Using Temporal Sharpness Prior	https://openaccess.thecvf.com/content_CVPR_2020/html/Pan_Cascaded_Deep_Video_Deblurring_Using_Temporal_Sharpness_Prior_CVPR_2020_paper.html	Jinshan Pan, Haoran Bai, Jinhui Tang	
25	Reflection Scene Separation From a Single Image	https://openaccess.thecvf.com/content_CVPR_2020/html/Wan_Reflection_Scene_Separation_From_a_Single_Image_CVPR_2020_paper.html	Renjie Wan, Boxin Shi, Haoliang Li, Ling-Yu Duan, Alex C. Kot	
26	SmallBigNet: Integrating Core and Contextual Views for Video Classification	https://openaccess.thecvf.com/content_CVPR_2020/html/Li_SmallBigNet_Integrating_Core_and_Contextual_Views_for_Video_Classification_CVPR_2020_paper.html	Xianhang Li, Yali Wang, Zhipeng Zhou, Yu Qiao	
27	From Two Rolling Shutters to One Global Shutter	https://openaccess.thecvf.com/content_CVPR_2020/html/Albl_From_Two_Rolling_Shutters_to_One_Global_Shutter_CVPR_2020_paper.html	Cenek Albl, Zuzana Kukelova, Viktor Larsson, Michal Polic, Tomas Pajdla, Konrad Schindler	
28	CvxNet: Learnable Convex Decomposition	https://openaccess.thecvf.com/content_CVPR_2020/html/Deng_CvxNet_Learnable_Convex_Decomposition_CVPR_2020_paper.html	Boyang Deng, Kyle Genova, Soroosh Yazdani, Sofien Bouaziz, Geoffrey Hinton, Andrea Tagliasacchi	
29	RoboTHOR: An Open Simulation-to-Real Embodied AI Platform	https://openaccess.thecvf.com/content_CVPR_2020/html/Deitke_RoboTHOR_An_Open_Simulation-to-Real_Embodied_AI_Platform_CVPR_2020_paper.html	Matt Deitke, Winson Han, Alvaro Herrasti, Aniruddha Kembhavi, Eric Kolve, Roozbeh Mottaghi, Jordi Salvador, Dustin Schwenk, Eli VanderBilt, Matthew Wallingford, Luca Weihs, Mark Yatskar, Ali Farhadi	
30	Style Normalization and Restitution for Generalizable Person Re-Identification	https://openaccess.thecvf.com/content_CVPR_2020/html/Jin_Style_Normalization_and_Restitution_for_Generalizable_Person_Re-Identification_CVPR_2020_paper.html	Xin Jin, Cuiling Lan, Wenjun Zeng, Zhibo Chen, Li Zhang	
31	Training Noise-Robust Deep Neural Networks via Meta-Learning	https://openaccess.thecvf.com/content_CVPR_2020/html/Wang_Training_Noise-Robust_Deep_Neural_Networks_via_Meta-Learning_CVPR_2020_paper.html	Zhen Wang, Guosheng Hu, Qinghua Hu	
32	HUMBI: A Large Multiview Dataset of Human Body Expressions	https://openaccess.thecvf.com/content_CVPR_2020/html/Yu_HUMBI_A_Large_Multiview_Dataset_of_Human_Body_Expressions_CVPR_2020_paper.html	Zhixuan Yu, Jae Shin Yoon, In Kyu Lee, Prashanth Venkatesh, Jaesik Park, Jihun Yu, Hyun Soo Park	
33	Towards Transferable Targeted Attack	https://openaccess.thecvf.com/content_CVPR_2020/html/Li_Towards_Transferable_Targeted_Attack_CVPR_2020_paper.html	Maosen Li, Cheng Deng, Tengjiao Li, Junchi Yan, Xinbo Gao, Heng Huang	
34	Supervised Raw Video Denoising With a Benchmark Dataset on Dynamic Scenes	https://openaccess.thecvf.com/content_CVPR_2020/html/Yue_Supervised_Raw_Video_Denoising_With_a_Benchmark_Dataset_on_Dynamic_CVPR_2020_paper.html	Huanjing Yue, Cong Cao, Lei Liao, Ronghe Chu, Jingyu Yang	
35	FDA: Fourier Domain Adaptation for Semantic Segmentation	https://openaccess.thecvf.com/content_CVPR_2020/html/Yang_FDA_Fourier_Domain_Adaptation_for_Semantic_Segmentation_CVPR_2020_paper.html	Yanchao Yang, Stefano Soatto	
36	SGAS: Sequential Greedy Architecture Search	https://openaccess.thecvf.com/content_CVPR_2020/html/Li_SGAS_Sequential_Greedy_Architecture_Search_CVPR_2020_paper.html	Guohao Li, Guocheng Qian, Itzel C. Delgadillo, Matthias Muller, Ali Thabet, Bernard Ghanem	
37	Instance Segmentation of Biological Images Using Harmonic Embeddings	https://openaccess.thecvf.com/content_CVPR_2020/html/Kulikov_Instance_Segmentation_of_Biological_Images_Using_Harmonic_Embeddings_CVPR_2020_paper.html	Victor Kulikov, Victor Lempitsky	
38	Rethinking Zero-Shot Video Classification: End-to-End Training for Realistic Applications	https://openaccess.thecvf.com/content_CVPR_2020/html/Brattoli_Rethinking_Zero-Shot_Video_Classification_End-to-End_Training_for_Realistic_Applications_CVPR_2020_paper.html	Biagio Brattoli, Joseph Tighe, Fedor Zhdanov, Pietro Perona, Krzysztof Chalupka	
39	A Multigrid Method for Efficiently Training Video Models	https://openaccess.thecvf.com/content_CVPR_2020/html/Wu_A_Multigrid_Method_for_Efficiently_Training_Video_Models_CVPR_2020_paper.html	Chao-Yuan Wu, Ross Girshick, Kaiming He, Christoph Feichtenhofer, Philipp Krahenbuhl	
40	Attention-Aware Multi-View Stereo	https://openaccess.thecvf.com/content_CVPR_2020/html/Luo_Attention-Aware_Multi-View_Stereo_CVPR_2020_paper.html	Keyang Luo, Tao Guan, Lili Ju, Yuesong Wang, Zhuo Chen, Yawei Luo	
41	PPDM: Parallel Point Detection and Matching for Real-Time Human-Object Interaction Detection	https://openaccess.thecvf.com/content_CVPR_2020/html/Liao_PPDM_Parallel_Point_Detection_and_Matching_for_Real-Time_Human-Object_Interaction_CVPR_2020_paper.html	Yue Liao, Si Liu, Fei Wang, Yanjie Chen, Chen Qian, Jiashi Feng	
42	PULSE: Self-Supervised Photo Upsampling via Latent Space Exploration of Generative Models	https://openaccess.thecvf.com/content_CVPR_2020/html/Menon_PULSE_Self-Supervised_Photo_Upsampling_via_Latent_Space_Exploration_of_Generative_CVPR_2020_paper.html	Sachit Menon, Alexandru Damian, Shijia Hu, Nikhil Ravi, Cynthia Rudin	
43	Discrete Model Compression With Resource Constraint for Deep Neural Networks	https://openaccess.thecvf.com/content_CVPR_2020/html/Gao_Discrete_Model_Compression_With_Resource_Constraint_for_Deep_Neural_Networks_CVPR_2020_paper.html	Shangqian Gao, Feihu Huang, Jian Pei, Heng Huang	
44	GhostNet: More Features From Cheap Operations	https://openaccess.thecvf.com/content_CVPR_2020/html/Han_GhostNet_More_Features_From_Cheap_Operations_CVPR_2020_paper.html	Kai Han, Yunhe Wang, Qi Tian, Jianyuan Guo, Chunjing Xu, Chang Xu	
45	SDFDiff: Differentiable Rendering of Signed Distance Fields for 3D Shape Optimization	https://openaccess.thecvf.com/content_CVPR_2020/html/Jiang_SDFDiff_Differentiable_Rendering_of_Signed_Distance_Fields_for_3D_Shape_CVPR_2020_paper.html	Yue Jiang, Dantong Ji, Zhizhong Han, Matthias Zwicker	
46	Self2Self With Dropout: Learning Self-Supervised Denoising From Single Image	https://openaccess.thecvf.com/content_CVPR_2020/html/Quan_Self2Self_With_Dropout_Learning_Self-Supervised_Denoising_From_Single_Image_CVPR_2020_paper.html	Yuhui Quan, Mingqin Chen, Tongyao Pang, Hui Ji	
47	A Spatiotemporal Volumetric Interpolation Network for 4D Dynamic Medical Image	https://openaccess.thecvf.com/content_CVPR_2020/html/Guo_A_Spatiotemporal_Volumetric_Interpolation_Network_for_4D_Dynamic_Medical_Image_CVPR_2020_paper.html	Yuyu Guo, Lei Bi, Euijoon Ahn, Dagan Feng, Qian Wang, Jinman Kim	
48	Where Am I Looking At? Joint Location and Orientation Estimation by Cross-View Matching	https://openaccess.thecvf.com/content_CVPR_2020/html/Shi_Where_Am_I_Looking_At_Joint_Location_and_Orientation_Estimation_CVPR_2020_paper.html	Yujiao Shi, Xin Yu, Dylan Campbell, Hongdong Li	
49	Towards Large Yet Imperceptible Adversarial Image Perturbations With Perceptual Color Distance	https://openaccess.thecvf.com/content_CVPR_2020/html/Zhao_Towards_Large_Yet_Imperceptible_Adversarial_Image_Perturbations_With_Perceptual_Color_CVPR_2020_paper.html	Zhengyu Zhao, Zhuoran Liu, Martha Larson	
50	Assessing Image Quality Issues for Real-World Problems	https://openaccess.thecvf.com/content_CVPR_2020/html/Chiu_Assessing_Image_Quality_Issues_for_Real-World_Problems_CVPR_2020_paper.html	Tai-Yin Chiu, Yinan Zhao, Danna Gurari	
51	Adaptive Dilated Network With Self-Correction Supervision for Counting	https://openaccess.thecvf.com/content_CVPR_2020/html/Bai_Adaptive_Dilated_Network_With_Self-Correction_Supervision_for_Counting_CVPR_2020_paper.html	Shuai Bai, Zhiqun He, Yu Qiao, Hanzhe Hu, Wei Wu, Junjie Yan	
52	Camouflaged Object Detection	https://openaccess.thecvf.com/content_CVPR_2020/html/Fan_Camouflaged_Object_Detection_CVPR_2020_paper.html	Deng-Ping Fan, Ge-Peng Ji, Guolei Sun, Ming-Ming Cheng, Jianbing Shen, Ling Shao	
53	Why Having 10,000 Parameters in Your Camera Model Is Better Than Twelve	https://openaccess.thecvf.com/content_CVPR_2020/html/Schops_Why_Having_10000_Parameters_in_Your_Camera_Model_Is_Better_CVPR_2020_paper.html	Thomas Schops, Viktor Larsson, Marc Pollefeys, Torsten Sattler	
54	BiDet: An Efficient Binarized Object Detector	https://openaccess.thecvf.com/content_CVPR_2020/html/Wang_BiDet_An_Efficient_Binarized_Object_Detector_CVPR_2020_paper.html	Ziwei Wang, Ziyi Wu, Jiwen Lu, Jie Zhou	
55	Searching for Actions on the Hyperbole	https://openaccess.thecvf.com/content_CVPR_2020/html/Long_Searching_for_Actions_on_the_Hyperbole_CVPR_2020_paper.html	Teng Long, Pascal Mettes, Heng Tao Shen, Cees G. M. Snoek	
56	SG-NN: Sparse Generative Neural Networks for Self-Supervised Scene Completion of RGB-D Scans	https://openaccess.thecvf.com/content_CVPR_2020/html/Dai_SG-NN_Sparse_Generative_Neural_Networks_for_Self-Supervised_Scene_Completion_of_CVPR_2020_paper.html	Angela Dai, Christian Diller, Matthias Niessner	
57	Stereoscopic Flash and No-Flash Photography for Shape and Albedo Recovery	https://openaccess.thecvf.com/content_CVPR_2020/html/Cao_Stereoscopic_Flash_and_No-Flash_Photography_for_Shape_and_Albedo_Recovery_CVPR_2020_paper.html	Xu Cao, Michael Waechter, Boxin Shi, Ye Gao, Bo Zheng, Yasuyuki Matsushita	
58	What Can Be Transferred: Unsupervised Domain Adaptation for Endoscopic Lesions Segmentation	https://openaccess.thecvf.com/content_CVPR_2020/html/Dong_What_Can_Be_Transferred_Unsupervised_Domain_Adaptation_for_Endoscopic_Lesions_CVPR_2020_paper.html	Jiahua Dong, Yang Cong, Gan Sun, Bineng Zhong, Xiaowei Xu	
59	Learning to Generate 3D Training Data Through Hybrid Gradient	https://openaccess.thecvf.com/content_CVPR_2020/html/Yang_Learning_to_Generate_3D_Training_Data_Through_Hybrid_Gradient_CVPR_2020_paper.html	Dawei Yang, Jia Deng	
60	On Joint Estimation of Pose, Geometry and svBRDF From a Handheld Scanner	https://openaccess.thecvf.com/content_CVPR_2020/html/Schmitt_On_Joint_Estimation_of_Pose_Geometry_and_svBRDF_From_a_CVPR_2020_paper.html	Carolin Schmitt, Simon Donne, Gernot Riegler, Vladlen Koltun, Andreas Geiger	
61	Synchronizing Probability Measures on Rotations via Optimal Transport	https://openaccess.thecvf.com/content_CVPR_2020/html/Birdal_Synchronizing_Probability_Measures_on_Rotations_via_Optimal_Transport_CVPR_2020_paper.html	Tolga Birdal, Michael Arbel, Umut Simsekli, Leonidas J. Guibas	
62	Camera Trace Erasing	https://openaccess.thecvf.com/content_CVPR_2020/html/Chen_Camera_Trace_Erasing_CVPR_2020_paper.html	Chang Chen, Zhiwei Xiong, Xiaoming Liu, Feng Wu	
63	Robust 3D Self-Portraits in Seconds	https://openaccess.thecvf.com/content_CVPR_2020/html/Li_Robust_3D_Self-Portraits_in_Seconds_CVPR_2020_paper.html	Zhe Li, Tao Yu, Chuanyu Pan, Zerong Zheng, Yebin Liu	
64	Instance Shadow Detection	https://openaccess.thecvf.com/content_CVPR_2020/html/Wang_Instance_Shadow_Detection_CVPR_2020_paper.html	Tianyu Wang, Xiaowei Hu, Qiong Wang, Pheng-Ann Heng, Chi-Wing Fu	
65	MemNAS: Memory-Efficient Neural Architecture Search With Grow-Trim Learning	https://openaccess.thecvf.com/content_CVPR_2020/html/Liu_MemNAS_Memory-Efficient_Neural_Architecture_Search_With_Grow-Trim_Learning_CVPR_2020_paper.html	Peiye Liu, Bo Wu, Huadong Ma, Mingoo Seok	
66	Deep Distance Transform for Tubular Structure Segmentation in CT Scans	https://openaccess.thecvf.com/content_CVPR_2020/html/Wang_Deep_Distance_Transform_for_Tubular_Structure_Segmentation_in_CT_Scans_CVPR_2020_paper.html	Yan Wang, Xu Wei, Fengze Liu, Jieneng Chen, Yuyin Zhou, Wei Shen, Elliot K. Fishman, Alan L. Yuille	
67	FineGym: A Hierarchical Video Dataset for Fine-Grained Action Understanding	https://openaccess.thecvf.com/content_CVPR_2020/html/Shao_FineGym_A_Hierarchical_Video_Dataset_for_Fine-Grained_Action_Understanding_CVPR_2020_paper.html	Dian Shao, Yue Zhao, Bo Dai, Dahua Lin	
68	What Does Plate Glass Reveal About Camera Calibration?	https://openaccess.thecvf.com/content_CVPR_2020/html/Zheng_What_Does_Plate_Glass_Reveal_About_Camera_Calibration_CVPR_2020_paper.html	Qian Zheng, Jinnan Chen, Zhan Lu, Boxin Shi, Xudong Jiang, Kim-Hui Yap, Ling-Yu Duan, Alex C. Kot	
69	One Man's Trash Is Another Man's Treasure: Resisting Adversarial Examples by Adversarial Examples	https://openaccess.thecvf.com/content_CVPR_2020/html/Xiao_One_Mans_Trash_Is_Another_Mans_Treasure_Resisting_Adversarial_Examples_CVPR_2020_paper.html	Chang Xiao, Changxi Zheng	
70	Image Processing Using Multi-Code GAN Prior	https://openaccess.thecvf.com/content_CVPR_2020/html/Gu_Image_Processing_Using_Multi-Code_GAN_Prior_CVPR_2020_paper.html	Jinjin Gu, Yujun Shen, Bolei Zhou	
71	ColorFool: Semantic Adversarial Colorization	https://openaccess.thecvf.com/content_CVPR_2020/html/Shamsabadi_ColorFool_Semantic_Adversarial_Colorization_CVPR_2020_paper.html	Ali Shahin Shamsabadi, Ricardo Sanchez-Matilla, Andrea Cavallaro	
72	Bi3D: Stereo Depth Estimation via Binary Classifications	https://openaccess.thecvf.com/content_CVPR_2020/html/Badki_Bi3D_Stereo_Depth_Estimation_via_Binary_Classifications_CVPR_2020_paper.html	Abhishek Badki, Alejandro Troccoli, Kihwan Kim, Jan Kautz, Pradeep Sen, Orazio Gallo	
73	D3VO: Deep Depth, Deep Pose and Deep Uncertainty for Monocular Visual Odometry	https://openaccess.thecvf.com/content_CVPR_2020/html/Yang_D3VO_Deep_Depth_Deep_Pose_and_Deep_Uncertainty_for_Monocular_CVPR_2020_paper.html	Nan Yang, Lukas von Stumberg, Rui Wang, Daniel Cremers	
74	Fantastic Answers and Where to Find Them: Immersive Question-Directed Visual Attention	https://openaccess.thecvf.com/content_CVPR_2020/html/Jiang_Fantastic_Answers_and_Where_to_Find_Them_Immersive_Question-Directed_Visual_CVPR_2020_paper.html	Ming Jiang, Shi Chen, Jinhui Yang, Qi Zhao	
75	Dynamic Multiscale Graph Neural Networks for 3D Skeleton Based Human Motion Prediction	https://openaccess.thecvf.com/content_CVPR_2020/html/Li_Dynamic_Multiscale_Graph_Neural_Networks_for_3D_Skeleton_Based_Human_CVPR_2020_paper.html	Maosen Li, Siheng Chen, Yangheng Zhao, Ya Zhang, Yanfeng Wang, Qi Tian	
76	Total3DUnderstanding: Joint Layout, Object Pose and Mesh Reconstruction for Indoor Scenes From a Single Image	https://openaccess.thecvf.com/content_CVPR_2020/html/Nie_Total3DUnderstanding_Joint_Layout_Object_Pose_and_Mesh_Reconstruction_for_Indoor_CVPR_2020_paper.html	Yinyu Nie, Xiaoguang Han, Shihui Guo, Yujian Zheng, Jian Chang, Jian Jun Zhang	
77	GPS-Net: Graph Property Sensing Network for Scene Graph Generation	https://openaccess.thecvf.com/content_CVPR_2020/html/Lin_GPS-Net_Graph_Property_Sensing_Network_for_Scene_Graph_Generation_CVPR_2020_paper.html	Xin Lin, Changxing Ding, Jinquan Zeng, Dacheng Tao	
78	Through the Looking Glass: Neural 3D Reconstruction of Transparent Shapes	https://openaccess.thecvf.com/content_CVPR_2020/html/Li_Through_the_Looking_Glass_Neural_3D_Reconstruction_of_Transparent_Shapes_CVPR_2020_paper.html	Zhengqin Li, Yu-Ying Yeh, Manmohan Chandraker	
79	Recursive Social Behavior Graph for Trajectory Prediction	https://openaccess.thecvf.com/content_CVPR_2020/html/Sun_Recursive_Social_Behavior_Graph_for_Trajectory_Prediction_CVPR_2020_paper.html	Jianhua Sun, Qinhong Jiang, Cewu Lu	
80	Attention Scaling for Crowd Counting	https://openaccess.thecvf.com/content_CVPR_2020/html/Jiang_Attention_Scaling_for_Crowd_Counting_CVPR_2020_paper.html	Xiaoheng Jiang, Li Zhang, Mingliang Xu, Tianzhu Zhang, Pei Lv, Bing Zhou, Xin Yang, Yanwei Pang	
81	FocalMix: Semi-Supervised Learning for 3D Medical Image Detection	https://openaccess.thecvf.com/content_CVPR_2020/html/Wang_FocalMix_Semi-Supervised_Learning_for_3D_Medical_Image_Detection_CVPR_2020_paper.html	Dong Wang, Yuan Zhang, Kexin Zhang, Liwei Wang	
82	Bi-Directional Relationship Inferring Network for Referring Image Segmentation	https://openaccess.thecvf.com/content_CVPR_2020/html/Hu_Bi-Directional_Relationship_Inferring_Network_for_Referring_Image_Segmentation_CVPR_2020_paper.html	Zhiwei Hu, Guang Feng, Jiayu Sun, Lihe Zhang, Huchuan Lu	
83	FastDVDnet: Towards Real-Time Deep Video Denoising Without Flow Estimation	https://openaccess.thecvf.com/content_CVPR_2020/html/Tassano_FastDVDnet_Towards_Real-Time_Deep_Video_Denoising_Without_Flow_Estimation_CVPR_2020_paper.html	Matias Tassano, Julie Delon, Thomas Veit	
84	Composed Query Image Retrieval Using Locally Bounded Features	https://openaccess.thecvf.com/content_CVPR_2020/html/Hosseinzadeh_Composed_Query_Image_Retrieval_Using_Locally_Bounded_Features_CVPR_2020_paper.html	Mehrdad Hosseinzadeh, Yang Wang	
85	Variational-EM-Based Deep Learning for Noise-Blind Image Deblurring	https://openaccess.thecvf.com/content_CVPR_2020/html/Nan_Variational-EM-Based_Deep_Learning_for_Noise-Blind_Image_Deblurring_CVPR_2020_paper.html	Yuesong Nan, Yuhui Quan, Hui Ji	
86	Central Similarity Quantization for Efficient Image and Video Retrieval	https://openaccess.thecvf.com/content_CVPR_2020/html/Yuan_Central_Similarity_Quantization_for_Efficient_Image_and_Video_Retrieval_CVPR_2020_paper.html	Li Yuan, Tao Wang, Xiaopeng Zhang, Francis EH Tay, Zequn Jie, Wei Liu, Jiashi Feng	
87	Taking a Deeper Look at Co-Salient Object Detection	https://openaccess.thecvf.com/content_CVPR_2020/html/Fan_Taking_a_Deeper_Look_at_Co-Salient_Object_Detection_CVPR_2020_paper.html	Deng-Ping Fan, Zheng Lin, Ge-Peng Ji, Dingwen Zhang, Huazhu Fu, Ming-Ming Cheng	
88	Celeb-DF: A Large-Scale Challenging Dataset for DeepFake Forensics	https://openaccess.thecvf.com/content_CVPR_2020/html/Li_Celeb-DF_A_Large-Scale_Challenging_Dataset_for_DeepFake_Forensics_CVPR_2020_paper.html	Yuezun Li, Xin Yang, Pu Sun, Honggang Qi, Siwei Lyu	
89	TEA: Temporal Excitation and Aggregation for Action Recognition	https://openaccess.thecvf.com/content_CVPR_2020/html/Li_TEA_Temporal_Excitation_and_Aggregation_for_Action_Recognition_CVPR_2020_paper.html	Yan Li, Bin Ji, Xintian Shi, Jianguo Zhang, Bin Kang, Limin Wang	
90	Unsupervised Person Re-Identification via Softened Similarity Learning	https://openaccess.thecvf.com/content_CVPR_2020/html/Lin_Unsupervised_Person_Re-Identification_via_Softened_Similarity_Learning_CVPR_2020_paper.html	Yutian Lin, Lingxi Xie, Yu Wu, Chenggang Yan, Qi Tian	
91	Frequency Domain Compact 3D Convolutional Neural Networks	https://openaccess.thecvf.com/content_CVPR_2020/html/Chen_Frequency_Domain_Compact_3D_Convolutional_Neural_Networks_CVPR_2020_paper.html	Hanting Chen, Yunhe Wang, Han Shu, Yehui Tang, Chunjing Xu, Boxin Shi, Chao Xu, Qi Tian, Chang Xu	
92	Revisiting Saliency Metrics: Farthest-Neighbor Area Under Curve	https://openaccess.thecvf.com/content_CVPR_2020/html/Jia_Revisiting_Saliency_Metrics_Farthest-Neighbor_Area_Under_Curve_CVPR_2020_paper.html	Sen Jia, Neil D. B. Bruce	
